title,link,source_feed,published,fetched_at,query
RBI Cuts Repo Rate To 5.50%: What This Means - NDTV,https://news.google.com/rss/articles/CBMiigFBVV95cUxNT0xSQUQxVkIzMnIwZmo0VFpVZlVjVllJXzVSN3ItOVNXdzJRV0FUZENwQkxlMXppRVk3eFF2bzVzVW11eHpnblZZWDJOd0tkUHpOSWwxdWpnTG8xLXlkX0JTQWx3bTYwS0VWX0NrUkJiWDJGUXVnMi1yZnJuYkxKQ1ZCc2w4N0pYaHfSAZIBQVVfeXFMTXY3R2NDc2ljNkVJWjJOUXQzeC03VzVVamdWTmlQRzhNdjRVUGMyWWM3dTJaanV6a0xBcnFEVnQtQkU0U1lwa2lGdW1Zc1FTR05EelFWQjA0X3hLR3lTSjFjNUhIZTFoUUxxczdsZWtOX2FOcUhuMnZPMmVwaGZrN3JRNjlNT0tHWFQyalVKZUtFMmc?oc=5,https://news.google.com/rss/search?q=RBI+repo+rate&hl=en-IN&gl=IN&ceid=IN:en,2025-06-08T07:00:00,2025-09-14T18:20:39.598495,RBI repo rate
RBI repo cut: Industry reactions - The Hindu,https://news.google.com/rss/articles/CBMimAFBVV95cUxQRmlRdjRrcXQtQ0c2R083ODdRYV8xbjh0ZFBPSTA3clh2UFZVWUpBSXZJRThzcjJ1Y0RNUDJEeGMtVzlPdFZsU3BTUUs5cnNNNHNJd3VtbEI0S1hYX1lWak9MSTlwQ2ZGUi1FYjBXeVVEaHU1TG1rQklkakdxb0ZjNnJKY0F6aTFKS25ER1pBTE1ZOER2bkdIbNIBnwFBVV95cUxNTWpMTjJBY1EtX2NCeVUwRWRoaFg2X2tiWktSTWJMc0hVQ3FOeVhCWU9uaGlGR2tkSEtfZnIyMG9wN1Nhd0hYRDlGZE9aSGhGN2FHWE5zUmlwN0RLVW5Xem8zZ29rY3NCMWRmWFA2OGhNWlFHaUNhUWFDUlJfZjYtRHAtdWdMNzZycU1kbDROZ1ZKWWRRY1MyVWgxdDBYZlk?oc=5,https://news.google.com/rss/search?q=RBI+repo+rate&hl=en-IN&gl=IN&ceid=IN:en,2025-06-06T07:00:00,2025-09-14T18:20:39.598506,RBI repo rate
RBI holds repo rate at 5.5% amid Trump tariff pressures; Home loan demand may rise during festive season - Hindustan Times - Hindustan Times,https://news.google.com/rss/articles/CBMi-wFBVV95cUxPS1VJd2hXZHpQOE9Xd0pWM0MyLUZwVkthQkJ4a3Joa0hNdm55YTZ5UFU1b0pXbE05QUxQT0dMa1lNOFZDc3hGbV9GTndpVmgzZVBsYm1CX1d1UEdjeGllaE5MQURwLXZ0RGRRTTBnQlpjN0hLMzV6WURnUVN2TG9JVmhDQjBlaTBFR2lObWtudHBXS3dSaDhNczZ2SXlPY1ZaVG4wZEFNY1V6T1pxX1dBOWhmRVlhdG5aazNzWTBVUGdRZWtiSVJxXzdHeXBJR0pZNU9pdENxdWlwaVFBaXdkaGxzMzFiaXpZZXdUaF85YllmWFBWNVBEWE51VdIBgAJBVV95cUxOUjZWazNfd0NLWEVoQ3Jwbk1wOERVNlk3QjRHNzgtY2Uycm5fQzVrZUVNbkhQS0FRUkEzandFZUlXdkFtQVhyc2N4WEhWMnEzT3k2Y3QzLXJpOW93Y282QmNNY1F4LWcxSzNKSGR4elBfazBhTElhbkFLT1ZzVi1CajVMcVFGeEsxWTFYUUZnQlJlUURXeFZXcEQzSFFmdmhtUHdTTU1qWFJQY040TGZxajRoZFFpVFE0cjhpd0tzRVZLVGUxSWlwM2wwdzFrVU4xMU5pNFFheTE5dkZrSU9hNmY4T09xaFdwbkZVeEV4b3pmbk9XT3BXRmkzYnpwVmJ0?oc=5,https://news.google.com/rss/search?q=RBI+repo+rate&hl=en-IN&gl=IN&ceid=IN:en,2025-08-06T07:00:00,2025-09-14T18:20:39.598518,RBI repo rate
"RBI Announces 50 Basis Points Repo Rate Cut to 5.5%, Shifts to Neutral Stance - Groww",https://news.google.com/rss/articles/CBMihwFBVV95cUxNTWVJUmFWQ0xUNUlSNWtJSHJpbjRmVU9tYzI3S3JtUTkwUlg4aGpUa2pOVzhLcVJjdlZycUl2RjBFSmdsTmhNVEhDV3ZpVlVwN2xrNk45N0NCdC1fZEdGQXY5QkxUY2tlWkwxeG9DRGsxVm1NeDlFd3FIcEVjZU5nV2tocDF5Vmc?oc=5,https://news.google.com/rss/search?q=RBI+repo+rate&hl=en-IN&gl=IN&ceid=IN:en,2025-06-05T07:00:00,2025-09-14T18:20:39.598533,RBI repo rate
RBI Monetary Policy Preview: MPC Likely to Cut Repo Rate to 5.75% Amid Falling Inflation - Groww,https://news.google.com/rss/articles/CBMigwFBVV95cUxOa210YnVVM0Qyb2dtbXFpaE1nbm5oUjR3NHZCRWdtWDZMSlpnTW9ab3FtYmh4cENyekVQYTNoUmtZXzhua3ZPaEE0M3o0cE9LVTBJbDhqcVR4UGtvRHVaWEVHYWZMVEFXNm5Rc1hHNkhuWjExTWIza2ZxRGo1enpqX3B5Yw?oc=5,https://news.google.com/rss/search?q=RBI+repo+rate&hl=en-IN&gl=IN&ceid=IN:en,2025-06-02T07:00:00,2025-09-14T18:20:39.598542,RBI repo rate
"RBI to hold rates in August, expected to cut again later this year: Reuters poll - Reuters",https://news.google.com/rss/articles/CBMipwFBVV95cUxONG5xbUl5SHBRc19kMUVqN3pvLWJmT0dKWW44eE9yZkQwbHZ0TnZSNVlIb0U1NUNfQ2JSVlVxTE1xOElCcU5haXZCTTUtVUduTlJzTlBmVWhCVUhJSzNIWVRCU2xvZjNsaWx2T1FMOTVjMkkwU0l3aGVWSG9UbkZuYndzUlRVV2RqV3JUTUlqN1JxRWlVa3RJR3NLM3M1a1VVVGo5cUpJTQ?oc=5,https://news.google.com/rss/search?q=RBI+repo+rate&hl=en-IN&gl=IN&ceid=IN:en,2025-07-24T07:00:00,2025-09-14T18:20:39.598551,RBI repo rate
RBI likely to play it like a Test match: Repo rate cut unlikely in August policy meeting - Moneycontrol,https://news.google.com/rss/articles/CBMi5wFBVV95cUxQZHFYeTRUZTk0N1lpUXlfOGl4bktYXzV2VXlheHk2TXlUYm95b2pTYnFTM2lvdDNuU2VKcVZrZkVVcTY0bVpyam92SDJWN2ZwcHZzcm15QXBVbDl3cktpellWdW9NZUUwb0lPSjNSRmtuN3JHNUtsSzBHZUxhQllqbmpBdEgzZkZqZ2NiQU12bGVxRUpmZjlZWThtUG5nQjZ2Wk9kY1M4RllDanNrVmxzNG1UQm5vTGNEZUw3Tm1DMzI5Znp0Tm92ZDhmbFZUMmlub3ZFY01aQWFrYTJPUzZCeTRXT2NDcXfSAewBQVVfeXFMT3o4N1RjZTgzVUxxMF9iSktEcFRPcVlxLWFvSnBuUTBMbGlwYTR4eDg2WF96ZmxDR2JXUTJFZTUzWHpndTcyQ0RHRF91bk9oZFl2djNhdVRCQ2lkWGt0dWJkUVh1WVN0VVFzcE9vSnJyc25IbVN0VXdZZVpxT3c5U3hCaDdXMlNTVkF2OXFfVFlQNF92TnJoZzY5RjFUNlEyclJjNGpsemQ0VkF2aGhzaC00WjJLdXlZc1NPb1NyNVpyZ0o3d1MySDVab1JLcjNEb0dmSHJ3bUQ4eTl2bUlSSE1JN1hXMjMxNHgxX18?oc=5,https://news.google.com/rss/search?q=RBI+repo+rate&hl=en-IN&gl=IN&ceid=IN:en,2025-08-05T07:00:00,2025-09-14T18:20:39.598561,RBI repo rate
"RBI MPC meeting highlights: Continue to do whatever required to support economic growth, says RBI Governor - The Hindu",https://news.google.com/rss/articles/CBMiugFBVV95cUxOd1lXZEpIZ2R5eGk4cnhFT3A2N0E5RmVOV3JzODV1S3M0Sy1DMjMtaUJKbGlMTXlaai1fOXZGLUM0N1V3MGp5STlPV080a0l2X3hPZ3ZvaGhKcGtla19jMUpqTWZVeWh2YzE1TG1lM2hicUlXMU8wMVl3WEM3aS15Tlp4V2ZUbndlOXI3dzhMY0JTQjFhVThHSnptRW1ZWlhVelhvdHFHbGlCV3ZxdW1pUXcxYlMxMERIb3fSAcABQVVfeXFMUGpkOGlzZkpQbWt4akw4MmV0NTVndncyc3M3dElyX0U5Vk53N3FrbGRLX3E0c1hhcjJ2cmllN3NBanBTZXV6U2tOcU04T3ZIek5ZQklwVGJHNzEyMVpEYlpDb25KQmV1YzA0bGhKQjhmcFRReXBxNFhsbG9iMm9IYW9yUUZtTW1WTzluX2RScHJ1ejNyeDN1N0kwc0JZbThGaUhTMjVUU2V1OWVaZEtab3NZTllDTnhPMmIxbWhHZG9m?oc=5,https://news.google.com/rss/search?q=RBI+repo+rate&hl=en-IN&gl=IN&ceid=IN:en,2025-08-06T07:00:00,2025-09-14T18:20:39.598575,RBI repo rate
RBI keeps repo rate unchanged at 5.5%: Will there be an impact on personal loans? - Mint,https://news.google.com/rss/articles/CBMi_gFBVV95cUxPSllfcW5sYjFNN1VFWnJSVzMteTExdVY0bjF2OGZLM0U3MHhLU2RkbjlsMy1BSE9ieThRVGNhRmRGUVdWS2R2ZUdCb1UxMlpFT2k1Nmo0RXc5SGJzcXpfU1FNTTFOUnp2MWlqYnI5VmZjSXFjX3RSaElROTJXeHMzbE5DSEdkWEVuNlhjSWZMYVBRemFWVkJWMThWcDJoS0U3WnV1Vi1IejM2OW9yT2Vyb1RScmRBQnF2QlQ0VG5KWnhlZnZIVzYyUFJTMGk4V01IVW4tbnVCdENwR0lPRUVSa2N5TU5tSkFlV3o2RlJwTE1XdDhmTGIzNG1NMkFhZw?oc=5,https://news.google.com/rss/search?q=RBI+repo+rate&hl=en-IN&gl=IN&ceid=IN:en,2025-08-06T07:00:00,2025-09-14T18:20:39.598588,RBI repo rate
RBI cuts repo rate again: 5 key takeaways you must know - India Today,https://news.google.com/rss/articles/CBMi-gFBVV95cUxPVUgwaTJPamJETFY0b2sxMTF1NG05NlFxOU9vdDZJcHBXTm5tTkFUSFlkeTN2OUFOOGZmYXdIeFpJNjNXZ0VWTG90YVdRQnZOZUkzem83RklzLUl3dVA4UXFnZkVfMVBkMjdwRG96QnozRThsVGdrMEJEUjBlektsdGZKbGhmVTlYTHJfTXFZQlNsekpOWkhiYThhaEQwN1Uta1JGdkpWRFNCdkJmVEY0YnRmM1JseXc0LVRTeGt5QWprV1pEOF8tMDEyQzdKTGFoUFhWU2plTkRqTUVhR2ZBbm1pTVNQSUJJMXRfN1MyajhWU2RWSjB6WHdB0gH_AUFVX3lxTFBrUXNpS0FEeEdQTDNiVVNKLUVrVWIxbnZVU1JrS2tuRldJbGtCTlhYeUpQTDJ4dF9kYklNZ0pDcWtDcnBkNkFtcUxfRWZXQm5HSXFsdDQ4alV6RFlndVZOQkprU3JkcGEtcU5XUDAteHVqaFNjekE1b2FwVFZzLWZlUWk3b0FLc0poektBbkRicURoRVBXMFpDWXhzV3ViTlJVQ09FQ0plMVZqUjBjaU5CbGdPZTZHVkNQQ2lTQ1ItbXdXbzVWU3ZSSktDQ1NHWjJWLXJITlNoTEw0NFhSOVpIZy1weDlYeGh1UjB4WndRdUkxbjZJU19zRzYtOFdORQ?oc=5,https://news.google.com/rss/search?q=RBI+repo+rate&hl=en-IN&gl=IN&ceid=IN:en,2025-06-06T07:00:00,2025-09-14T18:20:39.598615,RBI repo rate
RBI Surprises With Double Rate Cut Than Expected: What It Means For EMIs - NDTV,https://news.google.com/rss/articles/CBMihwFBVV95cUxNNTFDV1dYeWQ5ZUFkM0EwQWNXNU5BRXpfQTBGdTAxLVc5cjlkaDdXUjMyUWJCOVhqYUNQdjRJQ0IwcjQ4WHQweEg0SEg2SkxLUFJkS19xRTFObjZHcGJNSXd5SFJfaUxPRlRFVC0yUFhPT3ItUFh5ZmpVRVVyQk1PREtzMWZST3fSAY8BQVVfeXFMTTdhZHhoRnBZRDR2RDZvVDF6cG9wbTZKdkc0VzMzRm1MVTRMdkJBNm5EOWhLa2tqQU5aWHVmdnhpZnFtS2FFOHRGWmpkbk1MMFBiWFB4VHk4MTN3eHFpSzFWekhpVXlObWdRUXVoS2pWZEZrelkxeWxPV1VscGVFc3h6UUxwWTJnazBWTWE1Vnc?oc=5,https://news.google.com/rss/search?q=RBI+repo+rate&hl=en-IN&gl=IN&ceid=IN:en,2025-06-06T07:00:00,2025-09-14T18:20:39.598629,RBI repo rate
RBI eases policy stance: How the latest repo rate cut fits into broader economic trends - DD News,https://news.google.com/rss/articles/CBMisgFBVV95cUxNbkdiOFJUZEN2WlZJNEV6NVlHWHV1RENKeHFaTEp5aFFDZEUyWkFDX3V4Q3BhQ0lFN1lSMEFXcmgybXlBd1NGUDRHTHY3TlJjWHY5WkYtZGlVWDQ4N3Ewc0ZsNFlhY0dleTdOSDJ4LVdQMkZwZUpBVFlXZ1E3LTVwV1BHbWdZeWF1Q25tZVoyQi1mZEJNdF9RY016NzlkcFFTejB0TTNxNVg3d1FELUJsbnVn?oc=5,https://news.google.com/rss/search?q=RBI+repo+rate&hl=en-IN&gl=IN&ceid=IN:en,2025-06-07T07:00:00,2025-09-14T18:20:39.598640,RBI repo rate
Unlocking savings: 3 smart strategies to lower your home loan EMI after RBI's rate pause - Hindustan Times - Hindustan Times,https://news.google.com/rss/articles/CBMi-gFBVV95cUxPTzM3ZzdiSUxQdWlWa0phb2VZems0dkVCMHFFX1lNSjdBX1JYNzlJT1BHUFJUOC02V2tWMlBOaDlHaW4xVXBkSVMzelNVaHB1QWhXNDgtZWFMbk1Wb2lCSzI3SUw0WHR5aUhITWFwTHlxcG50MHBhdHh3WENlLWpsMEhCa1ZWakxZQ3Q2ajNuTGZ3Q3NLYzEya3dBREdfZzZLdjhkdEhMTllka0UxNngycGtQdTBaZlNUeml4TUxjdkwtaVlyYUNlT25mcUdaS1lHSFVJVEh1eFhTTl9pWmROQkNVSmd0QzlmNzFUU2NKZGZZZnVJTHJTTXFR0gH_AUFVX3lxTE5yb3BzdE1DMGdPeUZFQ1c4RzVIdWhzQllqVlBLLUZod2VXRGk5RzhXdlpHQ1hWWmhOcXNlV3B1Unc5ZmQwRW0yMUJWRHEzd1JBS082cXBmZ0doQ1BaTWxIeDRMZnhXSjVBa25QTUsxcU5oRXJEdW45TWZuZkZTeUN3VW9ZWHkwVXdkWUVwY012NHZIN3owOW1ReldJNWxUb1lNYndNc0Q2eHNGaThfM1JfMkQ5WUhSZktrN3ZzenUtRHRRTE9aaWE1aG41VUE2d3R1OGFUVzV5R1hBMTNIa0dHZmNTUEhqZ1paNG1YcTVMM2pGdUcxWkRDOElFTlJZRQ?oc=5,https://news.google.com/rss/search?q=RBI+repo+rate&hl=en-IN&gl=IN&ceid=IN:en,2025-08-06T07:00:00,2025-09-14T18:20:39.598650,RBI repo rate
"RBI cuts repo rate by 50 basis points to 5.5%, shifts policy stance to neutral - DD News",https://news.google.com/rss/articles/CBMipAFBVV95cUxOeHRwRXc4VVBhd1FFZGVuVHpwRVhVcFNIamFRY0ZvRUwyVE1YQWxwM3VUT2lIOVpCb3dhUWs1N1F1NG4wd0ZSUkNvdGZTeTUwSExmTWNEeFc0SlVmS1g1QV9WTm1Wa0NhY2JWZmY5MGNTZ2hmc01XNWlyc1BENnZkVDhtSlVxcUJoWVk1RDc4RVQ1SVF0NndsUldkbmdOTFMtMXpGag?oc=5,https://news.google.com/rss/search?q=RBI+repo+rate&hl=en-IN&gl=IN&ceid=IN:en,2025-06-06T07:00:00,2025-09-14T18:20:39.598675,RBI repo rate
Big savings for home loan borrowers as EMIs to fall significantly after RBI cuts repo rate by 50 bps - The Economic Times,https://news.google.com/rss/articles/CBMi_AFBVV95cUxNV1ZTSVRuNjFXNDd4R3ZxanJrU0djVUNEVC1KVmRZNjE1U3hjOVJjc1hubzAzSEozZjdrbzR5X3BXVlNxU1ljMm94cWxNRV9rMXA3Tm93NUpQVFVpZG9vd0tfS0tDclAwS25kdHR1bmQ1aV9kYXlzQVlYa3Y0OThFeEwwNFFBWC02QVpaYnNNQWxQSlNMalN5YXlNNUs4OUFRRHFZaFNSNVpubTZrTjlIa2FwWEIzUTR4VEJJeGphN293MW0yVkRZTFVJZFEyNmNMRldXc0FWVjg3SHpGbzRBd3ctT1pNc2F4bjNKMFJnMy1pTnZ3MHpxbXZPaDTSAYICQVVfeXFMUFBycUdZcDRHeTE0LVg2c2JtRFRreEtOS1JqVkU1LUx6V2hCQjJkZmIyV3BrNWZNNlI1YmdVQ21qc2JtT1BpYXc5d0p0clNDX1E4VXBOUzZTYkZVcXczOG1yRG9zNXJ2RUU5MVV1a09QTkh2OGFyQnhIZXpJam11VlFqN0lwT2tIcXJqZkRhYUFlWDQwajV1MnN2Zm1TcDZ2aDBUNUdiU3JFNl93TmZ0b0hibVJscE9ZMEY4Wk42bC1uUzlmeC1nT2Q0MldpOTdCOV9QRU1SOGVqQ0tVZGdaS3hQbjlDUV9nMjh2UTA1V3JOMDRRSGtEZnFmT0JkZmJVdTJ3?oc=5,https://news.google.com/rss/search?q=RBI+repo+rate&hl=en-IN&gl=IN&ceid=IN:en,2025-06-06T07:00:00,2025-09-14T18:20:39.598684,RBI repo rate
RBI MPC meet: Why repo rate was cut by larger-than-expected 50 basis points; RBI governor Sanjay Malhotra - Times of India,https://news.google.com/rss/articles/CBMipAJBVV95cUxQc2tfcW12Rm9ITGVOZXhMVnVNRmxwcExodVNEb2VjSnZ2a0ptUnpqaEJiWmZFdmF5SE9VRXpVZkNfdFFMSEttRWE5MW9hS1djVUEzOHBrTDZwQ1VGclFlVVJSSndHN3k1NUFlSmVvdk5KVnNDNWlUdUYyWl9OVEhkNVQwWjdEM2xKOWhBQUFSd1g1akRYN2hIakpqamx6QlpIallQNENLa0NhQkJjYlhEUHFqUTV2d2lUbU90aXVMcjB3NkMzMTQ1MG1jeTNMMzJkUWhyOHhETVExa2NhcGxNWk5GYno1RVRRS21RMno4T2JBZGhKM1pqeEtxSklwb0tqU2tLdk9Wd2R3OEFZWXhRQWN4TDFFN3A2NXM4dDdJT3dxMEVm0gGqAkFVX3lxTE5wQ1V1OWlPUkE2eVZLMTNXVTBXU3FiWTJTcGpLdG05OTl0RzBCSFY3R2Vpay1fSEw0X2prMGJOWFdoOThPVnFqamNEbzBSLTZsUl9MTFBPNUlLSzkyelVlWVRGb3FrN0NCNkZoSjRBQU9BSGo4VmcwWXppRzFweTJHbDEyRExwYzlmaUlkUWJyQUp1cVp0Wk5SLUZpNFpaY1UybjNNMXZoS1JVQjBncDJ5ZUZNM2hNTW05NHV3d2pzbmEydm1Ia01HWm02MG5tcURoRTBoSV9GWFNDa0VyTV8zY1o2aTZfV1E5UGVseldPZVMwTThOM1I5SWxSVmpKRjVYWU40WTFrWGRJZzB4cV9zUUZJYm1vbHlKNzcyX2trcUpqd0JCeDczclE?oc=5,https://news.google.com/rss/search?q=RBI+repo+rate&hl=en-IN&gl=IN&ceid=IN:en,2025-06-06T07:00:00,2025-09-14T18:20:39.598699,RBI repo rate
"RBI slashes repo rate by 50 basis points to 5.5%, third consecutive cut - India Today - India Today",https://news.google.com/rss/articles/CBMixwFBVV95cUxPWExmTmdvX2Q5NmRRVHZlMEp0MWtBQmJwYzlGd2pmTTNLZmNjMXdWYVlrNkRIZ09jQUhmWWJVNUhDdkFxd19CdkZLMTEtekozcndIZFdRdXhpcDVqak5fd0ZIODlYeThFQ2hFSmFlbzE3TEpSak11Nkl3U3VDb3JPbjViY2xUc1Y5YS1PTlpoOUoyN1phalpmQ3NON21nd29RajRzRS1FdGNjZWZGQTdhQ1FTWk5IWUhhQ2tMck1zS29zU09vNGZV0gHMAUFVX3lxTE5YSjRzbGV3NFh5NDAzMTlPM2Exa2UyZFd3UnJBRERuS1JUT0djY0d6U1I5NGJlNFg0QlR5Nl9SRGFlazdtekI3OEVod09OVVhWeVBJT0NmSzIzRklsMFBBZXJLeTE0bEozQ1ZIYTl1bUctc3FiTm00TVlyWGJnV2VWeFZtMW5acWU3SENZcWwzNWlNaGwyU3JkWE5Ga3NoVks1dWEzX3hJS2lvUkg4VUhIX2l5YnljU1FHNmNMVlY0WlVibnRsczAyNnQ0MQ?oc=5,https://news.google.com/rss/search?q=RBI+repo+rate&hl=en-IN&gl=IN&ceid=IN:en,2025-06-06T07:00:00,2025-09-14T18:20:39.598716,RBI repo rate
How Much Will Home Loan EMI Drop After RBI's Repo Rate Cut - NDTV,https://news.google.com/rss/articles/CBMingFBVV95cUxPM2hJTWdMSG9rNlZYV091UC1kMnZYQ3pDMm1zbFpNdEdSNW5uTXQ1TEQ3ZFpqVllVdDVWOHlkbnh6RF93LVM2NDhLWE0yN3dLSnJHQ1IzdHZQdTlESGwyYjlraUI3RjBFaDk0Sm5VRG8ya2JoWV9EbkJyOFFrQlRaZVI0d0JoUTBxVUM3OUlmeVotVzIyNGlFLTQ0ZmZkd9IBpgFBVV95cUxNSDNHeWgyUlBBbDdCTEdFcDJNNndDX0JqTmlLdkNpNEEwb2ZaQnEwRWNsLUczbFhiUExCNE9IMWdOVmgzeUN1WmlSQmp0bHpmbGFuX0N5TFNEUW9PNGJrMXNwcjZ3QjJyX1E3SF9RSWJXaEt2UUZTUHkxTlR5dzBuVFRnZU12RXRSTFFrTGY0WGl6QmJSQUZ0b1BMRmJ5MDR0dkRvTWhR?oc=5,https://news.google.com/rss/search?q=RBI+repo+rate&hl=en-IN&gl=IN&ceid=IN:en,2025-06-06T07:00:00,2025-09-14T18:20:39.598731,RBI repo rate
RBI's Monetary Policy Committee keeps repo rate unchanged at 5.5%: Governor Sanjay Malhotra - Hindustan Times - Hindustan Times,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNQktxSVZBWVVFbFZlbEZUVEZ6UUNQQVFNQ3g0VmRsV1V0aW9MLVI0dVhjU2I1RkpQQ284NDdTR3l3NDlMYjFpbXRDU2xQYjY3ck1aSkNGNHVKTjV4dkZfS3RuR2VyVG93aTFTeElxd0RzeW1QQ0lnQThYVmQ0dS1SUmFfMURLSnJnOXpCN0MzNmRXcGN4eEJpNlRYX09uRW5qMzVJblJHZE84b1BieHVCa3FUWXRvd0NTQmRSa0RKWTN6d9IBxwFBVV95cUxOdGtVa1ZnTVdrOHp0RTlSanZTWUdqYmRTYzdWWFZ0S1FucGVmRk1OTktGMUR2ejFxeE5wTExva3J1c2RpazQ4TGl0Tnl5MjFRdGhsdWZKaVRNMmRsUDN0R2VTQ0tFSHQzNkthZXlUTVlnc0hyN2dTZzZiWGJmMUExNmRIYy1pUmNQbDA5Ul9OM0NUWmxzQUNHdEdicTlESVYxUDF6dWhpQndRZjhsdEMwRU1kSEh1SVhTOW1id2I5NnlSRmxKQmtJ?oc=5,https://news.google.com/rss/search?q=RBI+repo+rate&hl=en-IN&gl=IN&ceid=IN:en,2025-08-05T07:00:00,2025-09-14T18:20:39.598743,RBI repo rate
Rate cut likely in next RBI MPC meet amid global developments: Morgan Stanley - DD News,https://news.google.com/rss/articles/CBMipAFBVV95cUxQRzF6VEdUTENBTFExNzVzT281d2VCMUtrY2hOaEV0TkRkTE9HVmZISUFtMlpJVzBncTVWREdUcDlITmVhVDYzUm4tVEpjWTdNNF95ZDRMNmZWZHRUQUxaMFhxcEx2bTc2blpfNnVldXBUSWY0a1BXSGh3VG5yR0h4WEdWZTI1YUJmLU5FejMzVW4tdU8xU3JHbzNnamNMZUJxdkk5ZQ?oc=5,https://news.google.com/rss/search?q=RBI+repo+rate&hl=en-IN&gl=IN&ceid=IN:en,2025-08-06T07:00:00,2025-09-14T18:20:39.598757,RBI repo rate
Sensex jumps 747 points as RBI cuts repo rate by 50 bps - The Hindu,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPOHJOd01TMno1akFZV0IxdVo3QzBqV1VqUFZSQlJUVzh4Y0Q2ZjVldlJ2aEFKeGFiUjBnMHVvbm53aEpUeGtxMkxIUXQtYWp0U0N6OFpWdWV2bE5lSUc0VjVVcXhUTTcwb1ZubUlZQms5aHJuUzQzTEx6TzI2WjFMTHBmLW5xcC04ZS1ScUk0eDdybHh3WExmRExJU0J0WGpyOFhOZy1iOU9kY1pabjZYTkx4MXJXUzRu0gG_AUFVX3lxTE9LeXktWU9GSWs0bzhuc0J2N0Z6dXZiUXJhV1d4ZFh2eExQSlNWcGhyMTFGNzN6UWlVa2lqLTZOU28xbDFISHQxVVR2NFkxUk9taWQwRkItalVDVV9qOERTbnJDV0ZxUy1iaDFvd1djZnU3RGN1RjROOU5TcGtJRlFDWkNIbGRKYTNsWWpSRnNySlVNeno1eDRjTUZQWXBqZEZabEMtZnNrTU5ucm1DWFZISC1pdDlKVi1ESUFkejNz?oc=5,https://news.google.com/rss/search?q=RBI+repo+rate&hl=en-IN&gl=IN&ceid=IN:en,2025-06-06T07:00:00,2025-09-14T18:20:39.598766,RBI repo rate
Why is RBI Seeking Views on Aligning Call Money Rate with Policy Repo Rate? - ICICI Direct,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOcndQM0dUbUoyb0FHVWFMc01vcnU4Y0NQVDJWc2wzOXNXZGgxTGRRSFNZczhjc1hwT0Izb2dqa3NMX1R0d2pIVlduaFdzRnA0el9mcVIyOEk2TW5DeWR0OEo3SUJFMmxzRDhpX3A1ajEyWTVhZXVpN01Cd2daZ1MwMEhnbXJydk1BdXJjb0tEc05DY3h2ZU45TnpNYzhGWmcybFBsVGlNRGc?oc=5,https://news.google.com/rss/search?q=RBI+repo+rate&hl=en-IN&gl=IN&ceid=IN:en,2025-06-20T07:00:00,2025-09-14T18:20:39.598780,RBI repo rate
"What should FD investors do now? RBI cuts repo rate by 50 bps, interest rates will fall further - The Economic Times",https://news.google.com/rss/articles/CBMihwJBVV95cUxPTlpPeEltdXIzUDB4cGpnM3ozdmtFU1hpTm1iTGhkTTBkYVd1cjFyU2lIbWdkUGk5cGctWnNDSV9WWlF4WHpXeUpZS1ZlQ05oQ3J2T2wzeDRpZlFuWU5oemg5alBjVlhwTDZYcmZ0bTVFM3VKQWxiN0c5Y0JfQ3ZyMnYtdFVKYnRWUXZqWmtwaG9lQk5lczJiY2RXZm04OThxbEw3RFFVRXc1Q2dWYm5DR25qYW0xejVzZ1JKcnB4Q3N0M0RiNHI5UHBDejEtQ1ctWXZCNWRfeTN5UzhVSlNnUjdxWnZfTTBLM1FtMjQwUUJoUzNLTC1nSHE0S3Y1LTlNb0tKMFF6SdIBjAJBVV95cUxNVnNWaGFSb3htZmd3VEdPVXZBSW5tWHZqcnU3N0tCSUltM1kzVkRDT3pUQjhpTldaamFuRUFNTkllN2xEamhjY2swdl9QVGhQLXNUaEdQZXVQUjVxNXpTZVlaLVk1b2cyaEg4a2FGTUhuVF9va1Ita1dEdjdzakJ4aEVYR1o0SXE3Q0J0Y2o1cVRnbEdTRU9zcWs0a3FPZnVENVM2bVBsWWlmUVJUbXRFTmkxUzhxb2F4blpGVXNrenp1Z01QdHU1eXdadEQ4NVdSMnhsVi15UWRDTHNvVHEtQ0RodmpONUJ2ZmhZSVRQeDF1bTk0ek1EZm1lZEJYalcxcmZQV196cUFEel9J?oc=5,https://news.google.com/rss/search?q=RBI+repo+rate&hl=en-IN&gl=IN&ceid=IN:en,2025-06-06T07:00:00,2025-09-14T18:20:39.598790,RBI repo rate
